LP,Prioridade,Pergunta (PT),Pergunta (EN),Tem Case?,Case ID,Case Title,Score,Reasoning
earn_trust,NORMAL,"Me fale sobre quando você teve que falar uma verdade dura para alguém","Tell me about when you had to tell someone a hard truth",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Reconstruir confianca apos bug Pix com ritual de transparencias diarias"" (score 40/100). Case do LP correto (earn_trust)"
earn_trust,NORMAL,"Descreva uma vez que você teve que influenciar um peer que tinha opinião diferente sobre um objetivo compartilhado","Describe a time you had to influence a peer who had different opinion about shared goal",sim,sicredi-post-mortem-transparency,"Reconstruir confianca apos bug Pix com ritual de transparencias diarias",50,"Case do LP correto (earn_trust); 1 keyword presente"
earn_trust,NORMAL,"Como você constrói confiança com stakeholders que você não conhece?","How do you build trust with stakeholders you don't know?",sim,sicredi-post-mortem-transparency,"Reconstruir confianca apos bug Pix com ritual de transparencias diarias",50,"Case do LP correto (earn_trust); 1 keyword presente"
earn_trust,NORMAL,"Conte sobre quando você foi vocalmente auto-crítico mesmo sendo constrangedor","Tell me about when you were vocally self-critical even when embarrassing",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Reconstruir confianca apos bug Pix com ritual de transparencias diarias"" (score 40/100). Case do LP correto (earn_trust)"
earn_trust,NORMAL,"Me fale sobre uma parceria complexa que você negociou com processadores de pagamento","Tell me about a complex partnership you negotiated with payment processors",sim,sicredi-post-mortem-transparency,"Reconstruir confianca apos bug Pix com ritual de transparencias diarias",75,"Case do LP correto (earn_trust); 1 keyword presente; Contexto de pagamentos/fraude alinhado"
earn_trust,NORMAL,"Como você gerencia relacionamentos com múltiplos stakeholders (bancos, gateways, reguladores)?","How do you manage relationships with multiple stakeholders (banks, gateways, regulators)?",sim,sicredi-post-mortem-transparency,"Reconstruir confianca apos bug Pix com ritual de transparencias diarias",50,"Case do LP correto (earn_trust); 1 keyword presente"
earn_trust,NORMAL,"Conte sobre quando você teve que influenciar parceiros externos sem autoridade direta","Tell me about when you had to influence external partners without direct authority",sim,sicredi-post-mortem-transparency,"Reconstruir confianca apos bug Pix com ritual de transparencias diarias",50,"Case do LP correto (earn_trust); 1 keyword presente"
dive_deep,ALTA,"Conte uma situação onde você precisou entender a causa raiz para resolver um problema complexo","Tell me about a situation where you needed to understand root cause to solve complex problem",sim,sicredi-churn-analysis,"Analise de Dados para Identificar os Principais Drivers de Churn no App",75,"Case do LP correto (dive_deep); 1 keyword presente; Contexto de análise de dados alinhado"
dive_deep,NORMAL,"Me fale sobre quando você teve que investigar um problema complexo","Tell me about when you had to investigate a complex problem",sim,sicredi-churn-analysis,"Analise de Dados para Identificar os Principais Drivers de Churn no App",65,"Case do LP correto (dive_deep); Contexto de análise de dados alinhado"
dive_deep,NORMAL,"Como você garante qualidade nos detalhes?","How do you ensure quality in details?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Reducao de 47% no Tempo de Liquidacao de Pagamentos PIX"" (score 40/100). Case do LP correto (dive_deep)"
dive_deep,NORMAL,"Descreva uma situação onde dados superficiais não eram suficientes","Describe a situation where superficial data wasn't enough",sim,hsbc-data-validation-audit,"Auditoria Pessoal em Processos de Validacao de Dados em Multiplos Paises",100,"Case do LP correto (dive_deep); 3 keywords-chave presentes; Contexto de análise de dados alinhado; Conceito alinhado (+10)"
dive_deep,NORMAL,"Conte sobre o problema mais complicado que você teve que lidar - como você investigou?","Tell me about the most complicated problem you had to deal with - how did you investigate?",sim,sicredi-churn-analysis,"Analise de Dados para Identificar os Principais Drivers de Churn no App",50,"Case do LP correto (dive_deep); 1 keyword presente"
dive_deep,NORMAL,"Me dê um exemplo de quando você usou dados em profundidade para desenvolver uma solução","Give me an example of when you used in-depth data to develop a solution",sim,sicredi-churn-analysis,"Analise de Dados para Identificar os Principais Drivers de Churn no App",85,"Case do LP correto (dive_deep); 1 keyword presente; Contexto de análise de dados alinhado; Conceito alinhado (+10)"
dive_deep,NORMAL,"Descreva uma vez que alguém te deu uma explicação mas você não acreditou e investigou - qual foi a verdade?","Describe a time someone gave you an explanation but you didn't believe it and investigated - what was the truth?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Reducao de 47% no Tempo de Liquidacao de Pagamentos PIX"" (score 40/100). Case do LP correto (dive_deep)"
dive_deep,NORMAL,"Como você usa '5 Whys' ou análise de causa raiz para chegar ao fundo de problemas?","How do you use '5 Whys' or root cause analysis to get to bottom of problems?",sim,sicredi-churn-analysis,"Analise de Dados para Identificar os Principais Drivers de Churn no App",85,"Case do LP correto (dive_deep); 1 keyword presente; Contexto de análise de dados alinhado; Conceito alinhado (+10)"
dive_deep,NORMAL,"Conte sobre quando métricas e anedotas diferiam - como você descobriu a verdade?","Tell me about when metrics and anecdotes differed - how did you discover the truth?",sim,hsbc-data-validation-audit,"Auditoria Pessoal em Processos de Validacao de Dados em Multiplos Paises",50,"Case do LP correto (dive_deep); 1 keyword presente"
dive_deep,NORMAL,"Conte sobre uma vez que você identificou um padrão de fraude ou risco que outros não viram","Tell me about a time you identified a fraud or risk pattern others didn't see",sim,unimed-fraud-investigation,"Investigacao Manual de Anomalias em Reembolsos para Identificar Fraude em Rede",85,"Case do LP correto (dive_deep); 2 keywords presentes; Contexto de pagamentos/fraude alinhado"
disagree_and_commit,ALTA,"Conte sobre uma situação onde você discordou do supervisor/manager, mas ainda assim se comprometeu com a decisão final (e com a entrega)","Tell me about a situation where you disagreed with supervisor/manager, but still committed to final decision (and delivery)",sim,bradesco-mvp-feature-prioritization,"Discordei da priorizacao de MVP, aceitei o voto do comite e ainda entreguei o top recurso pedido",55,"Case do LP correto (disagree_and_commit); 1 keyword presente; Conceito alinhado (+5)"
disagree_and_commit,NORMAL,"Conte sobre uma vez que você discordou fortemente de uma decisão","Tell me about a time you strongly disagreed with a decision",sim,bradesco-mvp-feature-prioritization,"Discordei da priorizacao de MVP, aceitei o voto do comite e ainda entreguei o top recurso pedido",45,"Case do LP correto (disagree_and_commit); Conceito alinhado (+5)"
disagree_and_commit,NORMAL,"Me fale sobre quando você teve que se comprometer com algo que não concordava","Tell me about when you had to commit to something you didn't agree with",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Defendi foco em retencao e depois liderei o plano hibrido aprovado pelo CEO"" (score 40/100). Case do LP correto (disagree_and_commit)"
disagree_and_commit,NORMAL,"Como você lida com disagreements na equipe?","How do you handle disagreements in the team?",sim,unimed-retention-strategy,"Defendi foco em retencao e depois liderei o plano hibrido aprovado pelo CEO",60,"Case do LP correto (disagree_and_commit); Contexto de liderança/equipe alinhado"
disagree_and_commit,NORMAL,"Me dê um exemplo de quando você defendeu uma posição impopular","Give me an example of when you defended an unpopular position",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Defendi foco em retencao e depois liderei o plano hibrido aprovado pelo CEO"" (score 40/100). Case do LP correto (disagree_and_commit)"
disagree_and_commit,NORMAL,"Me dê um exemplo de quando você se comprometeu com uma decisão de grupo mesmo discordando","Give me an example of when you committed to a group decision even disagreeing",sim,bradesco-mvp-feature-prioritization,"Discordei da priorizacao de MVP, aceitei o voto do comite e ainda entreguei o top recurso pedido",45,"Case do LP correto (disagree_and_commit); Conceito alinhado (+5)"
disagree_and_commit,NORMAL,"Conte sobre quando você discordou de um colega/PM/gestor porque achava que estava errado para o cliente","Tell me about when you disagreed with colleague/PM/manager because you thought it was wrong for customer",sim,bradesco-mvp-feature-prioritization,"Discordei da priorizacao de MVP, aceitei o voto do comite e ainda entreguei o top recurso pedido",45,"Case do LP correto (disagree_and_commit); Conceito alinhado (+5)"
disagree_and_commit,NORMAL,"Descreva uma vez que você teve uma ideia que não foi aceita - como você reagiu?","Describe a time you had an idea that wasn't accepted - how did you react?",sim,commit-on-disagreement-product-strategy,"Escalei discordancia sobre estrategia de pricing e liderei o piloto aprovado sem ruido",50,"Case do LP correto (disagree_and_commit); 1 keyword presente"
disagree_and_commit,NORMAL,"Me fale sobre um conflito que você resolveu - qual foi o processo?","Tell me about a conflict you resolved - what was the process?",sim,bradesco-mvp-feature-prioritization,"Discordei da priorizacao de MVP, aceitei o voto do comite e ainda entreguei o top recurso pedido",45,"Case do LP correto (disagree_and_commit); Conceito alinhado (+5)"
disagree_and_commit,NORMAL,"Como você desafia respeitosamente decisões mas depois se compromete totalmente?","How do you respectfully challenge decisions but then fully commit?",sim,commit-on-disagreement-product-strategy,"Escalei discordancia sobre estrategia de pricing e liderei o piloto aprovado sem ruido",50,"Case do LP correto (disagree_and_commit); 1 keyword presente"
deliver_results,ALTA,"Conte sobre um projeto desafiador entregue com sucesso superando obstáculos significativos","Tell me about a challenging project delivered successfully overcoming significant obstacles",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Me fale sobre uma vez que você entregou sob pressão","Tell me about a time you delivered under pressure",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Como você lida com prazos apertados?","How do you handle tight deadlines?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Me dê um exemplo de quando você teve que priorizar para entregar no prazo","Give me an example of when you had to prioritize to deliver on time",sim,huawei-world-cup-4g,"Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade",45,"Case do LP correto (deliver_results); Conceito alinhado (+5)"
deliver_results,NORMAL,"Conte sobre quando você não gerenciou prioridades efetivamente e algo não foi entregue no prazo","Tell me about when you didn't manage priorities effectively and something wasn't delivered on time",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Me fale sobre quando você teve dois deadlines ao mesmo tempo - como gerenciou?","Tell me about when you had two deadlines at same time - how did you manage?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Descreva uma vez que você teve que entregar resultados diante de desafios significativos","Describe a time you had to deliver results facing significant challenges",sim,huawei-world-cup-4g,"Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade",50,"Case do LP correto (deliver_results); Conceito alinhado (+10)"
deliver_results,NORMAL,"Como você foca nos inputs-chave do negócio e os entrega com qualidade no prazo?","How do you focus on key business inputs and deliver them with quality on time?",sim,huawei-world-cup-4g,"Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade",45,"Case do LP correto (deliver_results); Conceito alinhado (+5)"
deliver_results,NORMAL,"Conte sobre quando você se recusou a baixar padrões apesar de pressão por deadlines","Tell me about when you refused to lower standards despite deadline pressure",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade"" (score 40/100). Case do LP correto (deliver_results)"
deliver_results,NORMAL,"Conte sobre uma meta desafiadora que você alcançou","Tell me about a challenging goal you achieved",sim,huawei-world-cup-4g,"Liderei o Upgrade 4G/5G da Copa do Mundo 2014 Entregando 99,8% de Disponibilidade",45,"Case do LP correto (deliver_results); Conceito alinhado (+5)"
best_employer,ALTA,"Conte sobre como você cria um ambiente de trabalho melhor","Tell me about how you create a better work environment",sim,sefaz-reverse-mentoring-program,"Criando Ambiente de Trabalho Melhor: Reverse Mentoring que Elevou eNPS para 82 e Uniu Gerações",60,"Case do LP correto (best_employer); 1 keyword presente; Título muito alinhado com pergunta"
best_employer,NORMAL,"Me fale sobre quando você priorizou o bem-estar da equipe","Tell me about when you prioritized team well-being",sim,bradesco-agile-community-creation,"Escalei a guilda de produto e promovi 18 lideres em seis meses",60,"Case do LP correto (best_employer); Contexto de liderança/equipe alinhado"
best_employer,NORMAL,"Como você promove diversidade e inclusão?","How do you promote diversity and inclusion?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
best_employer,NORMAL,"Descreva uma situação onde você defendeu sua equipe","Describe a situation where you advocated for your team",sim,bradesco-agile-community-creation,"Escalei a guilda de produto e promovi 18 lideres em seis meses",60,"Case do LP correto (best_employer); Contexto de liderança/equipe alinhado"
best_employer,NORMAL,"Me dê um exemplo de quando você investiu no crescimento de alguém","Give me an example of when you invested in someone's growth",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
best_employer,NORMAL,"Conte sobre uma vez que você fez seu ambiente de trabalho mais seguro, inclusivo ou divertido","Tell me about a time you made your work environment safer, more inclusive or more fun",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
best_employer,NORMAL,"Me fale sobre quando você teve que equilibrar produtividade com bem-estar da equipe","Tell me about when you had to balance productivity with team well-being",sim,bradesco-agile-community-creation,"Escalei a guilda de produto e promovi 18 lideres em seis meses",60,"Case do LP correto (best_employer); Contexto de liderança/equipe alinhado"
best_employer,NORMAL,"Descreva uma situação onde você criou oportunidade de crescimento para alguém","Describe a situation where you created growth opportunity for someone",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
best_employer,NORMAL,"Como você garante que diferentes perspectivas e backgrounds são valorizados?","How do you ensure different perspectives and backgrounds are valued?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
best_employer,NORMAL,"Conte sobre quando você teve que tomar uma decisão pensando no que é melhor para as pessoas, não só nos resultados","Tell me about when you had to make decision thinking about what's best for people, not just results",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Escalei a guilda de produto e promovi 18 lideres em seis meses"" (score 40/100). Case do LP correto (best_employer)"
broad_responsibility,ALTA,"Me fale sobre como você considera impacto mais amplo das suas decisões","Tell me about how you consider broader impact of your decisions",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",100,"Case do LP correto (broad_responsibility); 3 keywords-chave presentes; Contexto de impacto amplo/responsabilidade social alinhado; Conceito alinhado (+20); Título muito alinhado com pergunta"
broad_responsibility,NORMAL,"Conte sobre uma vez que você agiu pensando na comunidade","Tell me about a time you acted thinking about community",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",70,"Case do LP correto (broad_responsibility); Contexto de impacto amplo/responsabilidade social alinhado; Conceito alinhado (+5)"
broad_responsibility,NORMAL,"Como você equilibra resultados com responsabilidade social?","How do you balance results with social responsibility?",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",100,"Case do LP correto (broad_responsibility); 3 keywords-chave presentes; Contexto de impacto amplo/responsabilidade social alinhado; Conceito alinhado (+5); Título muito alinhado com pergunta"
broad_responsibility,NORMAL,"Descreva uma situação onde você tomou a decisão certa, não a fácil","Describe a situation where you made the right decision, not the easy one",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Implementação de Controles FATCA e AML em uma Operação de Escala Bilionária"" (score 40/100). Case do LP correto (broad_responsibility)"
broad_responsibility,NORMAL,"Me dê um exemplo de quando você considerou stakeholders além dos óbvios","Give me an example of when you considered stakeholders beyond the obvious",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",70,"Case do LP correto (broad_responsibility); Contexto de impacto amplo/responsabilidade social alinhado; Conceito alinhado (+5)"
broad_responsibility,NORMAL,"Conte sobre quando você deixou algo melhor do que encontrou","Tell me about when you left something better than you found it",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Implementação de Controles FATCA e AML em uma Operação de Escala Bilionária"" (score 40/100). Case do LP correto (broad_responsibility)"
broad_responsibility,NORMAL,"Me fale sobre uma decisão moral ou ética que você enfrentou no trabalho - como lidou?","Tell me about a moral or ethical decision you faced at work - how did you handle it?",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Implementação de Controles FATCA e AML em uma Operação de Escala Bilionária"" (score 40/100). Case do LP correto (broad_responsibility)"
broad_responsibility,NORMAL,"Descreva uma vez que você considerou impactos de segunda ordem das suas ações","Describe a time you considered second-order impacts of your actions",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",70,"Case do LP correto (broad_responsibility); 2 keywords presentes; Conceito alinhado (+10)"
broad_responsibility,NORMAL,"Como você pensa sobre comunidades locais, planeta e futuras gerações nas suas decisões?","How do you think about local communities, planet and future generations in your decisions?",sim,sicredi-responsible-ai-policy,"Impacto Amplo das Decisões: Política de IA Responsável com Responsabilidade Social, Equidade e Transparência",70,"Case do LP correto (broad_responsibility); Contexto de impacto amplo/responsabilidade social alinhado; Conceito alinhado (+5)"
broad_responsibility,NORMAL,"Conte sobre quando você escolheu fazer o certo mesmo custando resultados de curto prazo","Tell me about when you chose to do the right thing even costing short-term results",não,,"",40,"Nenhum case adequado. Melhor disponível: ""Implementação de Controles FATCA e AML em uma Operação de Escala Bilionária"" (score 40/100). Case do LP correto (broad_responsibility)"